log_us,sink_state,imu_state,imu_sample_us,imu_lagged,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_gx_rad_s,imu_gy_rad_s,imu_gz_rad_s,aux_imu_state,aux_imu_sample_us,aux_imu_lagged,aux_imu_ax_mps2,aux_imu_ay_mps2,aux_imu_az_mps2,aux_imu_gx_rad_s,aux_imu_gy_rad_s,aux_imu_gz_rad_s,baro_state,baro_sample_us,baro_lagged,baro_pressure_pa,baro_temp_c
1123400888,healthy,fresh,1123399976,0,-5.578655,7.7734766,58.852474,-0.77901286,-0.07236732,-0.6215075,fresh,1123400179,0,-6.04427,7.5756764,128.19786,-0.79412484,-0.087964594,-0.5412266,fresh,1123397764,0,96658,24.95
1123411638,healthy,fresh,1123410666,0,-6.297091,8.70924,58.852474,-0.83648103,-0.119193226,-0.4640022,fresh,1123410476,0,-7.556534,14.687145,134.2852,-0.77824235,-0.08307768,-0.51923543,stale,1123397764,0,96658,24.95
1123422390,healthy,fresh,1123421462,0,-6.5323787,8.7128315,58.852474,-0.77475595,-0.10642252,-0.3384236,fresh,1123421663,0,-3.4313076,15.960127,126.503746,-0.7538077,-0.05375614,-0.4801401,fresh,1123419108,0,96645,24.95
1123433137,healthy,fresh,1123431938,0,-6.318644,10.3059635,58.852474,-0.7981689,-0.046825908,-0.38099262,fresh,1123432138,0,-9.322437,10.777273,129.64792,-0.73548174,-0.037873644,-0.46181414,stale,1123419108,0,96645,24.95
1123443881,healthy,fresh,1123442987,0,-6.140831,10.641832,58.852474,-0.6172506,0.06172506,-0.36183658,fresh,1123443196,0,-5.5226345,12.562319,127.652306,-0.6976081,-0.02321288,-0.44715336,fresh,1123440665,0,96600,24.95
1123454619,healthy,fresh,1123453470,0,-7.538189,8.7200165,58.852474,-0.69387484,0.05746816,-0.39802024,fresh,1123453662,0,-7.8436728,13.682159,128.42758,-0.6609562,0.004886922,-0.4007276,stale,1123440665,0,96600,24.95
1123465394,healthy,fresh,1123464559,0,-6.045638,11.3027935,58.852474,-0.64492047,0.008513802,-0.3341667,fresh,1123464757,0,-10.939985,12.05504,128.3223,-0.62796944,0.02687807,-0.38728857,fresh,1123461194,0,96590,24.96
1123476140,healthy,fresh,1123474980,0,-7.020915,9.865921,58.852474,-0.55978245,0.117064774,-0.38312107,fresh,1123475182,0,-7.7383885,11.60519,127.920296,-0.60231316,0.059864793,-0.36896262,stale,1123461194,0,96590,24.96
1123486882,healthy,fresh,1123486007,0,-7.017323,11.597352,58.852474,-0.51295656,0.031926755,-0.42781854,fresh,1123486209,0,-6.1878395,15.08914,125.90076,-0.55955255,0.07574729,-0.3494149,fresh,1123481932,0,96563,24.94
1123497613,healthy,fresh,1123496471,0,-6.4066525,12.5762205,58.852474,-0.5448833,0.15963379,-0.557654,fresh,1123496670,0,-7.9106717,14.825929,129.1502,-0.516792,0.07696902,-0.44104472,stale,1123481932,0,96563,24.94
1123508352,healthy,fresh,1123507481,0,-6.200102,12.03919,58.852474,-0.42781854,0.055339713,-0.6534343,fresh,1123507676,0,-7.135397,15.515062,134.3522,-0.4886922,0.105068825,-0.5021312,fresh,1123503048,0,96558,24.95
1123519106,healthy,fresh,1123517946,0,-7.058633,11.485994,58.852474,-0.42781854,0.21284504,-0.538498,fresh,1123518146,0,-6.34098,15.668202,128.27443,-0.43860126,0.1160644,-0.5448918,stale,1123503048,0,96558,24.95
1123529842,healthy,fresh,1123528932,0,-5.5301604,11.893706,58.852474,-0.4469746,0.20858814,-0.5299842,fresh,1123529134,0,-9.513863,14.701502,131.34204,-0.40439278,0.14782938,-0.5656612,fresh,1123526682,0,96533,24.94
1123540553,healthy,fresh,1123539769,0,-7.3693566,13.127621,58.852474,-0.43633235,0.08726647,-0.64279205,fresh,1123539578,0,-9.341579,15.907485,128.05429,-0.3640757,0.15149458,-0.6817256,stale,1123526682,0,96533,24.94
1123551294,healthy,fresh,1123550583,0,-7.944105,12.260109,58.852474,-0.34693742,0.18730363,-0.76624215,fresh,1123550798,0,-8.968299,16.232908,129.0832,-0.3213151,0.16493362,-0.71837753,fresh,1123548138,0,96488,24.94
1123562045,healthy,fresh,1123560951,0,-6.63296,12.057151,58.852474,-0.29372615,0.16176224,-0.8896923,fresh,1123561158,0,-7.925029,15.05564,134.4192,-0.27000242,0.18448131,-0.8368854,stale,1123548138,0,96488,24.94
1123572825,healthy,fresh,1123571944,0,-7.3298426,13.9951315,58.852474,-0.17240448,0.21710195,-0.8109396,fresh,1123572157,0,-7.2933235,16.467405,133.91672,-0.23945917,0.1966986,-0.88697636,stale,1123548138,0,96488,24.94
1123583612,healthy,fresh,1123582818,0,-5.4690933,14.140615,58.852474,-0.20858814,0.29798305,-0.9471604,fresh,1123582626,0,-5.9581285,16.366907,132.11252,-0.19792034,0.21868975,-0.9370673,stale,1123548138,0,96488,24.94
1123594364,healthy,fresh,1123593708,0,-6.83951,12.759422,58.852474,-0.15750533,0.28946927,-0.793912,fresh,1123593517,0,-8.293523,13.481163,131.24632,-0.1441642,0.23457226,-0.9932669,fresh,1123583350,0,96461,24.95
1123605106,healthy,fresh,1123603962,0,-6.482088,12.552872,58.852474,-0.04895436,0.28734082,-0.9790872,fresh,1123604160,0,-5.9246287,14.160725,129.07364,-0.09773844,0.24678956,-1.0140363,stale,1123583350,0,96461,24.95
1123615884,healthy,fresh,1123614996,0,-4.921286,13.237182,58.852474,-0.05321126,0.38099262,-1.0514545,fresh,1123615192,0,-8.518449,13.897514,133.76836,-0.04642576,0.267559,-1.0421361,fresh,1123610784,0,96441,24.95
1123626633,healthy,fresh,1123625471,0,-6.6886387,12.987525,58.852474,-0.027669856,0.25115716,-1.1876754,fresh,1123625666,0,-7.647461,13.806586,130.29398,0.0061086523,0.27488935,-1.1142182,stale,1123610784,0,96441,24.95
1123637387,healthy,fresh,1123636472,0,-4.894345,14.108286,58.852474,-0.019156054,0.32778138,-1.266428,fresh,1123636666,0,-5.9437714,15.069997,132.25131,0.039095376,0.2846632,-1.2034045,fresh,1123632298,0,96429,24.95
1123648124,healthy,fresh,1123646985,0,-6.697619,13.517372,58.852474,0.021284504,0.35119432,-1.4771446,fresh,1123647185,0,-7.2502527,13.289737,129.17413,0.09040806,0.3042109,-1.3206906,stale,1123632298,0,96429,24.95
1123658872,healthy,fresh,1123657984,0,-5.1493893,12.892333,58.852474,0.23838645,0.32990983,-1.4239334,fresh,1123658180,0,-4.220939,14.46222,132.2896,0.13194689,0.31520647,-1.4074335,fresh,1123653759,0,96425,24.93
1123669635,healthy,fresh,1123668481,0,-6.916742,13.326986,58.852474,0.16814758,0.4597453,-1.5005575,fresh,1123668676,0,-7.01097,17.008183,128.24573,0.17715092,0.3323107,-1.4379768,stale,1123653759,0,96425,24.93
1123680383,healthy,fresh,1123679464,0,-4.9572077,12.07152,58.852474,0.2575425,0.24690025,-1.5388696,fresh,1123679666,0,-5.919843,16.510477,131.83496,0.22479841,0.34330627,-1.5308284,fresh,1123677092,0,96391,24.94
1123691109,healthy,fresh,1123689947,0,-4.436342,12.7217045,58.852474,0.35970813,0.45335993,-1.521842,fresh,1123690143,0,-3.7950168,13.361522,131.95938,0.2846632,0.35185838,-1.5784758,stale,1123677092,0,96391,24.94
1123701850,healthy,fresh,1123700937,0,-5.654091,12.26909,58.852474,0.28946927,0.29159772,-1.5984663,fresh,1123701153,0,-5.7427745,15.309279,131.11232,0.3115413,0.4007276,-1.5271631,fresh,1123698869,0,96384,24.94
1123712606,healthy,fresh,1123711792,0,-2.8647633,11.020807,58.852474,0.4342039,0.4044056,-1.6197507,fresh,1123711601,0,-2.5842485,11.566905,128.7865,0.3494149,0.39095375,-1.5088371,stale,1123698869,0,96384,24.94
1123723367,healthy,fresh,1123722547,0,-4.3106155,12.021229,58.852474,0.4044056,0.4640022,-1.5622826,fresh,1123722748,0,-5.8097734,15.333207,132.1221,0.3811799,0.42394048,-1.5015068,fresh,1123719390,0,96368,24.94
1123734095,healthy,fresh,1123732962,0,-2.6815622,10.054511,58.852474,0.39376333,0.38312107,-1.4984291,fresh,1123733161,0,-3.1872396,12.078969,133.16058,0.42271876,0.43493605,-1.4587462,stale,1123719390,0,96368,24.94
1123744831,healthy,fresh,1123743956,0,-4.653669,9.260639,58.852474,0.45123148,0.42143318,-1.4409609,fresh,1123744153,0,-4.7042894,11.131411,132.8878,0.44837508,0.45204028,-1.3952162,fresh,1123740162,0,96359,24.95
1123755568,healthy,fresh,1123754770,0,-2.482196,10.67955,58.852474,0.5278557,0.4682591,-1.398392,fresh,1123754583,0,-3.0436704,13.596018,132.75859,0.49357912,0.44959682,-1.3292428,stale,1123740162,0,96359,24.95
1123766327,healthy,fresh,1123765837,0,-1.8535647,9.190592,58.852474,0.4767729,0.41717628,-1.2962263,fresh,1123765645,0,-0.8997013,11.609976,131.20325,0.4972443,0.47036624,-1.2278391,fresh,1123761251,0,96344,24.95
1123777051,healthy,fresh,1123775941,0,-2.559428,9.479762,58.852474,0.46613064,0.50869966,-0.98972946,fresh,1123776141,0,-1.4548361,11.38505,130.01642,0.5338962,0.46792278,-1.1594223,stale,1123761251,0,96344,24.95
1123787783,healthy,fresh,1123786896,0,-2.7857354,5.734915,58.852474,0.55126864,0.50444275,-1.0322984,fresh,1123787091,0,-5.1206403,10.351351,131.99289,0.5522222,0.47891834,-1.0665708,fresh,1123782692,0,96325,24.93
1123798514,healthy,fresh,1123797717,0,-0.9124136,6.060007,58.852474,0.6108653,0.5533971,-0.9961148,fresh,1123797533,0,-0.52163535,9.915857,133.91672,0.5729916,0.4642576,-0.9297369,stale,1123782692,0,96325,24.93
1123809236,healthy,fresh,1123808543,0,-1.758372,5.8857865,58.852474,0.5406264,0.4001487,-0.9237475,fresh,1123808747,0,0.7704889,8.9348,131.56696,0.6035349,0.47647488,-0.81245077,fresh,1123806219,0,96334,24.94
1123819976,healthy,fresh,1123819050,0,-0.2622291,5.8750095,58.852474,0.6066084,0.57893854,-0.708774,fresh,1123819244,0,-1.18684,8.365308,129.79626,0.5864306,0.47769663,-0.72692966,stale,1123806219,0,96334,24.94
1123830713,healthy,fresh,1123829851,0,1.3722126,4.0825124,58.852474,0.557654,0.472516,-0.6087368,fresh,1123829654,0,-0.28235307,7.5469627,129.46127,0.59864795,0.45204028,-0.61086524,fresh,1123827471,0,96331,24.94
1123841446,healthy,fresh,1123840668,0,1.2554668,2.6186988,58.852474,0.5491402,0.4469746,-0.50018585,fresh,1123840479,0,2.6703901,4.4075794,128.60464,0.6010914,0.45570546,-0.50701815,stale,1123827471,0,96331,24.94
1123852183,healthy,fresh,1123850919,0,1.2877964,2.442682,58.852474,0.63853514,0.37035036,-0.472516,fresh,1123851135,0,0.72741807,5.312066,131.54303,0.593761,0.42638394,-0.40194935,fresh,1123848114,0,96296,24.93
1123862941,healthy,fresh,1123861983,0,2.4301095,0.540623,58.852474,0.57042474,0.44484615,-0.35119432,fresh,1123862184,0,2.455036,4.130012,132.14603,0.60231316,0.41416663,-0.29565877,stale,1123848114,0,96296,24.93
1123873676,healthy,fresh,1123872769,0,1.8320116,0.29276264,58.852474,0.5235988,0.35545123,-0.08088112,fresh,1123872580,0,1.2299109,3.6275191,129.80106,0.5729916,0.3848451,-0.20891592,fresh,1123868767,0,96268,24.92
1123884420,healthy,fresh,1123883840,0,4.032222,-0.9124136,58.852474,0.65981966,0.32352448,-0.2575425,fresh,1123883653,0,3.2398818,0.7322037,131.33725,0.54733527,0.36774087,-0.1282817,stale,1123868767,0,96268,24.92
1123895121,healthy,fresh,1123894062,0,3.4951909,-1.9469614,58.852474,0.5533971,0.25115716,0.06172506,fresh,1123894266,0,3.3355947,-1.0336994,130.69597,0.5119051,0.3408628,-0.057421334,fresh,1123889867,0,96242,24.94
1123905872,healthy,fresh,1123904930,0,3.6370819,-3.180875,58.852474,0.51721346,0.2320011,0.055339713,fresh,1123905128,0,3.3355947,-0.46899325,129.17892,0.48991394,0.28588495,0.014660766,stale,1123889867,0,96242,24.94
1123916635,healthy,fresh,1123915748,0,4.4614873,-2.5737967,58.852474,0.4640022,0.3001115,0.076624215,fresh,1123915556,0,4.168297,1.0193424,130.5189,0.44837508,0.25167647,0.07086037,fresh,1123911243,0,96204,24.95
1123927382,healthy,fresh,1123926782,0,5.176331,-4.386051,58.852474,0.5235988,0.28521237,0.2149735,fresh,1123926594,0,5.197211,-1.2777673,130.57632,0.41050145,0.22235495,0.14905111,stale,1123911243,0,96204,24.95
1123938084,healthy,fresh,1123937030,0,4.4453225,-6.2917027,58.852474,0.4640022,0.20645969,0.2703132,fresh,1123937234,0,4.4889355,-1.1485549,129.68141,0.3652974,0.17715092,0.21380283,fresh,1123934660,0,96160,24.95
1123948822,healthy,fresh,1123947863,0,4.7093472,-5.3846774,58.852474,0.39163488,0.2447718,0.3043684,fresh,1123948060,0,3.7758741,-2.225325,131.41382,0.3200934,0.13683382,0.27855456,stale,1123934660,0,96160,24.95
1123959566,healthy,fresh,1123958836,0,5.136817,-5.478074,58.852474,0.2490287,0.05321126,0.2490287,fresh,1123958639,0,5.221139,-3.6323047,133.39986,0.24801129,0.087964594,0.33964106,fresh,1123956191,0,96113,24.95
1123970323,healthy,fresh,1123969729,0,5.558898,-6.3419933,58.852474,0.22561574,0.042569008,0.3341667,fresh,1123969541,0,6.2979093,-2.8809586,131.32768,0.19181168,0.047647487,0.38240165,stale,1123956191,0,96113,24.95
1123981061,healthy,fresh,1123979967,0,4.497409,-7.2508144,58.852474,0.15963379,-0.010642252,0.46613064,fresh,1123980166,0,3.9720855,-4.7569313,130.66248,0.12583824,-0.002443461,0.41783184,fresh,1123976793,0,96078,24.93
1123991802,healthy,fresh,1123991031,0,5.3289986,-6.221655,58.852474,0.076624215,-0.08939492,0.4384608,fresh,1123991229,0,1.861616,-5.9007006,131.72011,0.07086037,-0.04886922,0.46670106,stale,1123976793,0,96078,24.93
1124002517,healthy,fresh,1124001460,0,3.899311,-5.980979,58.852474,-0.027669856,-0.13409238,0.42569008,fresh,1124001664,0,6.652047,-3.9433718,129.71013,0,-0.07941248,0.50579643,fresh,1123997433,0,96041,24.95
1124013291,healthy,fresh,1124012725,0,4.533331,-6.128258,58.852474,-0.06172506,-0.034055207,0.5938377,fresh,1124012533,0,3.8620157,-3.034099,130.3897,-0.02565634,-0.14172074,0.5534439,stale,1123997433,0,96041,24.95
1124024015,healthy,fresh,1124022947,0,4.8242974,-6.699415,58.852474,-0.12770702,-0.32139602,0.70238864,fresh,1124023142,0,5.144569,-3.1393833,130.62897,-0.12705997,-0.14905111,0.59742624,fresh,1124018748,0,96014,24.95
1124034763,healthy,fresh,1124033975,0,3.4646573,-5.979183,58.852474,-0.17027603,-0.28095546,0.7172878,fresh,1124034175,0,1.5361922,-5.7810597,128.954,-0.17104226,-0.18570304,0.65484756,stale,1124018748,0,96014,24.95
1124045466,healthy,fresh,1124044788,0,1.6524026,-6.501845,58.852474,-0.236258,-0.2447718,0.63640666,fresh,1124044594,0,0.79441714,-4.962714,131.41382,-0.2284636,-0.22479841,0.70249504,fresh,1124040311,0,95987,24.93
1124056211,healthy,fresh,1124055802,0,1.8068664,-6.158792,58.852474,-0.3341667,-0.3426805,0.685361,fresh,1124055614,0,1.7850457,-3.225525,128.89658,-0.2846632,-0.24678956,0.73792523,stale,1124040311,0,95987,24.93
1124066943,healthy,fresh,1124065935,0,2.1553078,-5.9504457,58.852474,-0.3086253,-0.29159772,0.8151965,fresh,1124066136,0,0.39720857,-0.8566305,131.13147,-0.34697145,-0.24556783,0.79901177,fresh,1124063370,0,95965,24.95
1124077700,healthy,fresh,1124076715,0,2.2828302,-3.7089255,58.852474,-0.3128822,-0.38312107,0.77262753,fresh,1124076526,0,0.75613195,-2.713461,129.60484,-0.37873647,-0.27488935,0.8539896,stale,1124063370,0,95965,24.95
1124088432,healthy,fresh,1124087551,0,0.55319566,-4.1723166,58.852474,-0.3384236,-0.19368899,0.9237475,fresh,1124087759,0,-0.9284152,1.1629118,129.83456,-0.4129449,-0.28344148,0.9236283,fresh,1124084953,0,95936,24.94
1124099153,healthy,fresh,1124098006,0,-0.34484923,-2.0529306,58.852474,-0.58319545,-0.31926757,1.0195278,fresh,1124098203,0,-2.1391835,-2.1678972,130.17433,-0.48258355,-0.28099802,0.9957104,stale,1124084953,0,95936,24.94
1124109887,healthy,fresh,1124108968,0,-2.1948218,-2.0349698,58.852474,-0.55552554,-0.23838645,1.1514916,fresh,1124109176,0,-2.589034,0.9667004,129.59528,-0.48747048,-0.31520647,1.0946705,fresh,1124106686,0,95914,24.95
1124120640,healthy,fresh,1124119837,0,-2.762386,-1.2285254,58.852474,-0.5874523,-0.2958546,1.1727762,fresh,1124119650,0,-1.5840486,2.210968,130.2174,-0.5131268,-0.28099802,1.1606439,stale,1124106686,0,95914,24.95
1124131390,healthy,fresh,1124130552,0,-5.1655545,-1.1746427,58.852474,-0.5895808,-0.278827,1.2110883,fresh,1124130752,0,-6.704689,0.9810573,128.51851,-0.5558874,-0.24678956,1.2327261,fresh,1124127278,0,95882,24.95
1124142119,healthy,fresh,1124140961,0,-5.7492833,0.6843102,58.852474,-0.42781854,-0.046825908,1.2089598,fresh,1124141162,0,-8.178668,4.469793,129.7867,-0.5534439,-0.22113322,1.3035865,stale,1124127278,0,95882,24.95
1124152864,healthy,fresh,1124151990,0,-3.739459,1.9972519,58.852474,-0.5427549,-0.20433125,1.3920066,fresh,1124152192,0,-3.4743786,3.4648073,128.5568,-0.5681047,-0.17959438,1.3842206,fresh,1124147978,0,95844,24.94
1124163630,healthy,fresh,1124162851,0,-7.266979,2.9725287,58.852474,-0.5108281,-0.15111998,1.374979,fresh,1124162658,0,-9.781859,4.402794,128.07344,-0.6096435,-0.1282817,1.4660766,stale,1124147978,0,95844,24.94
1124174368,healthy,fresh,1124173486,0,-8.218907,2.1894336,58.852474,-0.55552554,-0.1979459,1.738944,fresh,1124173682,0,-10.1599245,4.1635113,127.99687,-0.5497787,-0.11362094,1.5613716,fresh,1124169293,0,95808,24.95
1124185123,healthy,fresh,1124183932,0,-4.479448,4.6698337,58.852474,-0.5193419,-0.110679425,1.5388696,fresh,1124184130,0,-3.0915267,6.853044,127.858086,-0.55833083,-0.042760566,1.6664404,stale,1124169293,0,95808,24.95
1124195867,healthy,fresh,1124194954,0,-7.0442643,6.71558,58.852474,-0.52147037,0,1.7921553,fresh,1124195159,0,-7.5086775,10.6815605,128.27443,-0.53023106,-0.015882496,1.7617353,fresh,1124192673,0,95771,24.94
1124206618,healthy,fresh,1124205820,0,-2.1714725,9.860533,58.852474,-0.42569008,0.03618366,1.956046,fresh,1124205633,0,-0.72741807,13.586447,126.22618,-0.48380527,0.02565634,1.8753563,stale,1124192673,0,95771,24.94
1124217379,healthy,fresh,1124216492,0,-7.2921247,6.925722,58.852474,-0.47464445,0.076624215,2.022028,fresh,1124216701,0,-2.7708886,14.433506,127.154594,-0.42149702,0.09285152,1.9755383,fresh,1124214272,0,95742,24.94
1124228116,healthy,fresh,1124226948,0,-3.3119895,10.0078125,58.852474,-0.44910303,0.034055207,2.1774049,fresh,1124227144,0,-3.8476589,9.126225,127.0541,-0.39706242,0.112399206,2.0635028,stale,1124214272,0,95742,24.94
1124238852,healthy,fresh,1124237974,0,-4.8512387,10.092229,58.852474,-0.3384236,0.05321126,2.164634,fresh,1124238177,0,-2.5794628,13.629518,126.7526,-0.3286455,0.13683382,2.1368067,fresh,1124235758,0,95700,24.94
1124249598,healthy,fresh,1124248833,0,-3.179079,9.79767,58.852474,-0.22561574,0.22135885,2.4157913,fresh,1124248643,0,-2.928815,12.0023985,126.52768,-0.24556783,0.18325958,2.2540927,stale,1124235758,0,95700,24.94
1124260401,healthy,fresh,1124259829,0,-4.450711,9.075642,58.852474,-0.15324843,0.2234873,2.2561574,fresh,1124259637,0,-5.8480587,12.361321,128.03516,-0.18570304,0.17592919,2.3811526,stale,1124235758,0,95700,24.94
1124271188,healthy,fresh,1124270074,0,-2.9060733,11.692545,58.852474,-0.15537688,0.15324843,2.5690396,fresh,1124270287,0,-2.7326035,13.533805,126.63296,-0.13316862,0.2003638,2.4654522,stale,1124235758,0,95700,24.94
1124281966,healthy,fresh,1124280635,0,-3.1287885,9.844368,58.852474,-0.11493632,0.18730363,2.5477552,fresh,1124280829,0,-1.4596218,13.103097,128.40366,-0.057421334,0.22357668,2.5411994,stale,1124235758,0,95700,24.94
1124292667,healthy,fresh,1124291446,0,-3.0443723,11.556042,58.852474,0.06172506,0.2192304,2.5690396,fresh,1124291692,0,-2.5028925,13.806586,126.60903,-0.017104227,0.2565634,2.6340508,fresh,1124289877,0,95597,24.94
1124303433,healthy,fresh,1124302692,0,-2.3852072,12.024821,58.852474,0.06172506,0.1979459,2.5860672,fresh,1124302508,0,-2.388037,16.180267,125.675835,0.058643065,0.19181168,2.7134633,stale,1124289877,0,95597,24.94
1124314207,healthy,fresh,1124313113,0,-3.3101935,9.540829,58.852474,0.12132168,0.12770702,2.8393528,fresh,1124313317,0,-2.4598217,13.016955,126.26925,0.15515977,0.19181168,2.783102,fresh,1124310986,0,95562,24.94
1124324954,healthy,fresh,1124323998,0,0.28019002,9.562382,58.852474,0.2958546,0.16601913,2.8329675,fresh,1124324197,0,0.38763726,14.012369,127.34602,0.1600467,0.21013765,2.8722885,stale,1124310986,0,95562,24.94
1124335690,healthy,fresh,1124334857,0,-0.9142097,7.8668733,58.852474,0.3660935,0.068110414,2.9564176,fresh,1124334659,0,-1.2969099,11.767901,125.9869,0.24678956,0.1685988,2.9345965,fresh,1124331615,0,95531,24.95
1124346445,healthy,fresh,1124345689,0,0.3879554,7.593868,58.852474,0.34906587,0.09578027,2.981959,fresh,1124345502,0,0.9810573,9.925428,126.154396,0.31031954,0.16493362,2.973692,stale,1124331615,0,95531,24.95
1124357173,healthy,fresh,1124355879,0,-1.2770199,5.127836,58.852474,0.4384608,0.14047773,2.9564176,fresh,1124356077,0,0.94277215,6.3601227,124.86706,0.32498032,0.13316862,3.0298917,fresh,1124352290,0,95491,24.93
1124367904,healthy,fresh,1124366980,0,1.7942938,1.7745367,58.852474,0.3958918,-0.017027603,3.0841246,fresh,1124367180,0,0.8853444,2.6895328,126.25489,0.376293,0.13072516,3.0653217,stale,1124352290,0,95491,24.93
1124378639,healthy,fresh,1124377737,0,2.3169558,1.4853662,58.852474,0.42356163,0.008513802,3.1650057,fresh,1124377549,0,1.579263,4.220939,124.876625,0.39095375,0.06841691,3.0983086,fresh,1124373463,0,95456,24.94
1124389379,healthy,fresh,1124388818,0,-0.9375589,-0.59091353,58.852474,0.4044056,0.07875267,3.0692255,fresh,1124388631,0,-2.617748,1.2011969,125.06327,0.3213151,0.05009095,3.1227431,stale,1124373463,0,95456,24.94
1124400089,healthy,fresh,1124399057,0,0.5837292,-0.6106705,58.852474,0.45335993,-0.017027603,3.184162,fresh,1124399261,0,0.33020952,2.4741786,123.713715,0.30298916,0.061086524,3.159395,fresh,1124396839,0,95405,24.93
1124410837,healthy,fresh,1124410063,0,-0.5513996,-2.4121487,58.852474,0.2745701,0.027669856,3.0372987,fresh,1124410263,0,-0.10049855,-0.4642076,125.70933,0.2932153,0.05497787,3.159395,stale,1124396839,0,95405,24.93
